id,data,ulica_1,ulica_2,sygnalizacja,rodzaj_zdarzenia,warunki_oswietleniowe,warunki_pogodowe,rodzaj_drogi,ograniczenie_predkosci [km/h],typ_nawierzchni,stan_nawierzchni,oznakowanie_poziome,rodzaj_skrzyzowania,teren_zabudowany,skrzyzowanie,teren_zabudowany_bin,nawierzchnia_twarda_bin,znaki_poziome_bin,wykroczenie,id_skrzyzowania
107051931,2018-06-22,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów czołowe,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
107237022,2018-08-28,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów tylne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,13
107286879,2018-09-15,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
107297856,2018-09-20,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieprawidłowe omijanie,13
107302938,2018-09-21,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,"Świt, zmrok",Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
107317327,2018-09-27,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Inne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
107344143,2018-10-04,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Oślepiające słońce,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,13
107401017,2018-10-25,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
107457946,2018-11-23,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów tylne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
107468015,2018-11-29,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
107620620,2019-01-11,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów czołowe,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
107643145,2019-01-16,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów tylne,Noc - droga oświetlona,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,13
107645693,2019-01-17,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
107881117,2019-04-18,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
107892260,2019-04-25,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
107900444,2019-04-29,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
107930837,2019-05-14,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów tylne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,13
107948268,2019-05-27,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
107950584,2019-05-28,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
107971550,2019-06-06,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
108008951,2019-06-26,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
108012314,2019-06-28,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
108054094,2019-07-22,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
108208044,2019-10-05,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
108368242,2019-11-26,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,13
108593792,2020-01-24,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
108650354,2020-02-04,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
108651764,2019-04-26,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
108716048,2020-02-21,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów czołowe,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
108800266,2020-03-31,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
109102396,2020-06-01,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieprawidłowe omijanie,13
109234584,2020-06-23,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,13
109293241,2020-07-20,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
109774286,2021-01-12,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,13
110072425,2021-03-23,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
110138458,2021-04-22,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Niedostosowanie prędkości do warunków ruchu,13
110945179,2021-09-30,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
120319158,2022-02-08,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
120325890,2022-01-29,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Najechanie na zapore kolejową,Noc - droga oświetlona,Silny wiatr,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Niedostosowanie prędkości do warunków ruchu,13
121862409,2022-09-23,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
124294622,2022-12-06,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,"Świt, zmrok",Opady deszczu,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieprawidłowe wyprzedzanie,13
124435068,2023-01-11,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,13
124631483,2023-01-24,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów czołowe,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
124672601,2023-02-07,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
125022690,2023-03-25,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Noc - droga oświetlona,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,13
125265287,2023-04-17,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów czołowe,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieprzestrzeganie znaków i innych sygnałów,13
125499390,2023-05-19,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
125536966,2023-06-10,NACZELNIKOWSKA,RADZYMIŃSKA,brak,"Najechanie na słup, znak",Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,13
125543095,2023-06-14,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
125590595,2023-07-08,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
125591616,2023-06-27,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,13
125766479,2023-10-27,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu,13
125885352,2023-12-07,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Niedostosowanie prędkości do warunków ruchu,13
125888655,2024-01-18,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,13
125901267,2024-01-24,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Inne,Noc - droga oświetlona,Opady deszczu,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Niedostosowanie prędkości do warunków ruchu,13
125984394,2024-03-18,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,13
126014055,2024-02-02,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Niezachowanie bezp. odleg. między pojazdami,13
126223371,2024-06-25,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,13
126404025,2024-10-09,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu,13
127093159,2025-08-25,NACZELNIKOWSKA,RADZYMIŃSKA,brak,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,NACZELNIKOWSKA / RADZYMIŃSKA,1,1,1,Niedostosowanie prędkości do warunków ruchu,13
106738101,2018-02-16,HYNKA,ŻWIRKI I WIGURY,działa,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,HYNKA / ŻWIRKI I WIGURY,1,1,1,Nieprawidłowe omijanie,7
106775912,2018-03-05,HYNKA,ŻWIRKI I WIGURY,działa,Inne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,HYNKA / ŻWIRKI I WIGURY,1,1,1,Nieprawidłowe zmienianie pasa ruchu,7
107001224,2018-06-11,HYNKA,ŻWIRKI I WIGURY,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,HYNKA / ŻWIRKI I WIGURY,1,1,1,Nieprawidłowe zmienianie pasa ruchu,7
107060286,2018-06-25,HYNKA,ŻWIRKI I WIGURY,działa,Zderzenie pojazdów tylne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,HYNKA / ŻWIRKI I WIGURY,1,1,1,Niedostosowanie prędkości do warunków ruchu,7
107275065,2018-09-12,HYNKA,ŻWIRKI I WIGURY,działa,Najechanie na pieszego,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,HYNKA / ŻWIRKI I WIGURY,1,1,1,Nieustąpienie pierwszeństwa pieszemu przy skręcaniu w drogę poprzeczną,7
107792658,2019-03-29,HYNKA,ŻWIRKI I WIGURY,działa,Inne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,HYNKA / ŻWIRKI I WIGURY,1,1,1,Niezachowanie bezp. odleg. między pojazdami,7
107821318,2019-04-04,HYNKA,ŻWIRKI I WIGURY,działa,Inne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,HYNKA / ŻWIRKI I WIGURY,1,1,1,Nieprawidłowe zmienianie pasa ruchu,7
107876509,2019-04-16,HYNKA,ŻWIRKI I WIGURY,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,HYNKA / ŻWIRKI I WIGURY,1,1,1,Nieprawidłowe zmienianie pasa ruchu,7
108013944,2019-06-28,HYNKA,ŻWIRKI I WIGURY,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,HYNKA / ŻWIRKI I WIGURY,1,1,1,Nieprawidłowe zmienianie pasa ruchu,7
108015873,2019-06-30,HYNKA,ŻWIRKI I WIGURY,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,HYNKA / ŻWIRKI I WIGURY,1,1,1,Niedostosowanie prędkości do warunków ruchu,7
108070208,2019-07-31,HYNKA,ŻWIRKI I WIGURY,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,HYNKA / ŻWIRKI I WIGURY,1,1,1,Niedostosowanie prędkości do warunków ruchu,7
108341990,2019-11-19,HYNKA,ŻWIRKI I WIGURY,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,HYNKA / ŻWIRKI I WIGURY,1,1,1,Niestosowanie się do sygnalizacji świetlnej,7
108509202,2019-12-22,HYNKA,ŻWIRKI I WIGURY,działa,Zderzenie pojazdów tylne,Noc - droga oświetlona,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,O ruchu okrężnym,Obszar zabudowany,HYNKA / ŻWIRKI I WIGURY,1,1,1,Niezachowanie bezp. odleg. między pojazdami,7
109297810,2020-07-21,HYNKA,ŻWIRKI I WIGURY,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,O ruchu okrężnym,Obszar zabudowany,HYNKA / ŻWIRKI I WIGURY,1,1,1,Nieprawidłowe zmienianie pasa ruchu,7
