id,data,ulica_1,ulica_2,sygnalizacja,rodzaj_zdarzenia,warunki_oswietleniowe,warunki_pogodowe,rodzaj_drogi,ograniczenie_predkosci [km/h],typ_nawierzchni,stan_nawierzchni,oznakowanie_poziome,rodzaj_skrzyzowania,teren_zabudowany,skrzyzowanie,teren_zabudowany_bin,nawierzchnia_twarda_bin,znaki_poziome_bin,wykroczenie
106931221,2018-05-08,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieokreślone
106988749,2018-06-06,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107009163,2018-06-13,ALEJA WILANOWSKA,PUŁAWSKA,działa,Inne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107051914,2018-06-22,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107079659,2018-07-02,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107092116,2018-07-09,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107094567,2018-07-10,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107106863,2018-07-16,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107107208,2018-07-16,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107138830,2018-08-01,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107172638,2018-08-12,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107239307,2018-08-29,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107306726,2018-09-24,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Niestosowanie się do sygnalizacji świetlnej
107309861,2018-09-21,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107327640,2018-09-30,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107393477,2018-10-22,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107411019,2018-10-25,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107437815,2018-11-13,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Opady deszczu,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107515704,2018-12-20,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,"Świt, zmrok",Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107537711,2018-12-28,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107625016,2019-01-11,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107669305,2019-01-28,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107675656,2019-01-31,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Opady deszczu,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107696830,2019-02-12,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Niedostosowanie prędkości do warunków ruchu
107719233,2019-02-22,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107725278,2019-02-26,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieokreślone
107730288,2019-02-28,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów tylne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Niedostosowanie prędkości do warunków ruchu
107738726,2019-03-05,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107753681,2019-03-12,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107765166,2019-03-18,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107796845,2019-03-29,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107870756,2019-04-12,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107886630,2019-04-22,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107892528,2019-04-25,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107925127,2019-05-14,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Inne przyczyny
107949579,2019-05-28,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Opady deszczu,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107951685,2019-05-28,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
107956249,2019-05-30,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108013359,2019-06-21,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,"Świt, zmrok",Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Inne przyczyny
108018244,2019-07-01,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108021069,2019-07-02,ALEJA WILANOWSKA,PUŁAWSKA,działa,Inne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108034592,2019-07-10,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,"Świt, zmrok",Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108043172,2019-07-15,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108047140,2019-07-17,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108121604,2019-08-27,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108234285,2019-10-15,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,"Świt, zmrok",Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108249543,2019-10-22,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,"Świt, zmrok",Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe wyprzedzanie
108289953,2019-11-04,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieustąpienie pierwszeństwa przejazdu
108317200,2019-11-13,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Noc - droga nieoświetlona,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108342013,2019-11-19,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108370288,2019-11-27,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Niestosowanie się do sygnalizacji świetlnej
108409750,2019-12-02,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Opady deszczu,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108430518,2019-12-10,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108544576,2020-01-08,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,"Świt, zmrok",Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108565832,2020-01-14,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108570679,2020-01-15,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108624047,2020-01-29,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,"Opady śniegu, gradu",Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108713090,2020-02-19,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów czołowe,"Świt, zmrok",Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108722111,2020-02-25,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108737922,2020-03-03,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108740163,2020-03-04,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108742185,2020-03-05,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108750274,2020-03-10,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108755856,2020-03-12,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108778169,2020-03-21,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108784669,2020-03-24,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108817927,2020-04-02,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Noc - droga oświetlona,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108906653,2020-04-08,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108907310,2020-04-09,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108918458,2020-04-20,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Niestosowanie się do sygnalizacji świetlnej
108920883,2020-04-21,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
108998140,2020-05-07,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
109029024,2020-05-13,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
109033806,2020-05-15,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Dobre warunki atmosferyczne,Dwie jezdnie jednokierunkowe,50,Twarda,Sucha,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
109076718,2020-05-25,ALEJA WILANOWSKA,PUŁAWSKA,działa,Zderzenie pojazdów boczne,Światło dzienne,Pochmurno,Dwie jezdnie jednokierunkowe,50,Twarda,Mokra,Jest,Z drogą z pierwsz.,Obszar zabudowany,ALEJA WILANOWSKA / PUŁAWSKA,1,1,1,Nieprawidłowe zmienianie pasa ruchu
