id;data;ulica_1;ulica_2;sygnalizacja;rodzaj_zdarzenia;warunki_oswietleniowe;warunki_pogodowe;rodzaj_drogi;ograniczenie_predkosci [km/h];typ_nawierzchni;stan_nawierzchni;oznakowanie_poziome;rodzaj_skrzyzowania;teren_zabudowany;skrzyzowanie;teren_zabudowany_bin;nawierzchnia_twarda_bin;znaki_poziome_bin
108565696;14.01.2020;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
108655130;06.02.2020;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Pochmurno;Jednokierunkowa;50;Twarda;Mokra;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
108667102;12.02.2020;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Opady deszczu;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
108668762;13.02.2020;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
108674315;17.02.2020;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Pochmurno;Jednokierunkowa;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
108747997;08.03.2020;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
109062474;22.05.2020;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
109264213;09.06.2020;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w czo艂owe;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
109318605;31.07.2020;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
109320839;01.08.2020;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
109346122;15.08.2020;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
109346814;14.08.2020;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;brak;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
109412339;19.09.2020;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
109498553;30.10.2020;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
109557137;20.11.2020;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
109679524;17.12.2020;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
109804275;20.01.2021;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Pochmurno;Jednojezdniowa dwukierunkowa;50;Twarda;Mokra;Jest;O ruchu okr臋偶nym;Obszar niezabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;0;1;1
109845930;28.01.2021;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w czo艂owe;艢wiat艂o dzienne;Opady 艣niegu, gradu;Jednokierunkowa;50;Twarda;Mokra;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
109881994;11.02.2021;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
109939550;20.02.2021;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;nie dzia艂a;Zderzenie pojazd贸w boczne;艢wit, zmrok;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
109940936;20.02.2021;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;nie dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Opady deszczu;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
109955001;26.02.2021;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Opady deszczu;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
110142710;25.04.2021;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Inne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
110256572;06.06.2021;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wit, zmrok;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
110256606;06.06.2021;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
110269367;14.06.2021;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w czo艂owe;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
110338804;16.07.2021;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Opady deszczu;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
110351245;31.07.2021;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
110373208;09.08.2021;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
110407856;14.08.2021;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
110450160;29.08.2021;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w czo艂owe;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
112602819;23.10.2021;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w tylne;Noc - droga o艣wietlona;Opady deszczu;Jednokierunkowa;50;Twarda;Mokra;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
112606815;24.10.2021;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Mg艂a, dym;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
113483346;19.11.2021;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w tylne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
113556542;28.11.2021;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w tylne;Noc - droga o艣wietlona;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
118429831;15.01.2022;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
118652943;17.01.2022;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
120178818;04.01.2022;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
120349131;16.02.2022;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
120351612;17.02.2022;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w tylne;Noc - droga o艣wietlona;Pochmurno;Jednokierunkowa;50;Twarda;Mokra;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
120364438;01.03.2022;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
120365174;15.02.2022;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
120379638;06.03.2022;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
120392950;10.03.2022;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
120396311;11.03.2022;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
120539385;25.05.2022;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Koleiny, garby;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
120821384;18.06.2022;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
120874156;30.06.2022;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
120918389;20.07.2022;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
121768389;29.08.2022;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w tylne;艢wit, zmrok;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
121789761;06.09.2022;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
123289271;28.10.2022;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
123730669;29.10.2022;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
124214872;16.11.2022;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
124372674;09.01.2023;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
124653845;20.01.2023;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;brak;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
124677952;09.02.2023;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
125084843;04.04.2023;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w tylne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Jednojezdniowa dwukierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
125240440;14.04.2023;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednojezdniowa dwukierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
125258822;15.04.2023;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
125449836;19.04.2023;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Opady deszczu;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
125483178;13.05.2023;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
125500092;20.05.2023;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednojezdniowa dwukierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
125506341;24.05.2023;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
125553728;19.06.2023;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
125564677;26.06.2023;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
125633423;03.08.2023;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
125653877;16.08.2023;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
125737811;25.09.2023;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Jednokierunkowa;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
125781801;05.11.2023;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Pochmurno;Jednokierunkowa;50;Twarda;Mokra;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
125837346;14.12.2023;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w tylne;艢wiat艂o dzienne;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
125872223;05.12.2023;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wit, zmrok;Pochmurno;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;Z drog膮 z pierwsz.;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
125890276;18.01.2024;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Opady deszczu;Dwie jezdnie jednokierunkowe;50;Twarda;Mokra;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
125903196;25.01.2024;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
125929291;15.01.2024;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;Noc - droga o艣wietlona;Opady 艣niegu, gradu;Jednojezdniowa dwukierunkowa;50;Twarda;Mokra;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
126016372;11.04.2024;ALEJE JEROZOLIMSKIE;MARSZAOWSKA;dzia艂a;Zderzenie pojazd贸w boczne;艢wiat艂o dzienne;Dobre warunki atmosferyczne;Dwie jezdnie jednokierunkowe;50;Twarda;Sucha;Jest;O ruchu okr臋偶nym;Obszar zabudowany;ALEJE JEROZOLIMSKIE / MARSZAOWSKA;1;1;1
